study,rep,subject,sex,date,session,pair,small_num,large_num,large_side,small_birds,large_birds,choice,choose_larger
Social,1,Black Elk,Male,2020-09-30T00:00:00Z,86,1-3,1,3,R,Saffron,Fox Egeus Mork,R,1
Social,1,Chicklet,Male,2020-09-30T00:00:00Z,86,1-3,1,3,R,Saffron,Fox Egeus Mork,R,1
Social,1,Robin,Female,2020-09-30T00:00:00Z,86,1-3,1,3,R,Saffron,Fox Egeus Mork,L,0
Social,1,Juan,Male,2020-09-30T00:00:00Z,86,1-3,1,3,R,Saffron,Fox Egeus Mork,R,1
Social,1,Juniper,Female,2020-09-30T00:00:00Z,86,1-3,1,3,R,Saffron,Fox Egeus Mork,R,1
Social,1,Hippolyta,Female,2020-09-30T00:00:00Z,86,1-3,1,3,R,Saffron,Fox Egeus Mork,R,1
Social,1,Dill,Male,2020-09-30T00:00:00Z,86,1-3,1,3,R,Saffron,Fox Egeus Mork,L,0
Social,1,Basil,Male,2020-09-30T00:00:00Z,86,1-3,1,3,R,Saffron,Fox Egeus Mork,R,1
Social,1,Chicklet,Male,2020-10-01T00:00:00Z,87,2-5,2,5,R,Saffron Quince,Mork Bruno Egeus Ariel Mulder,R,1
Social,1,Juniper,Female,2020-10-01T00:00:00Z,87,2-5,2,5,R,Saffron Quince,Mork Bruno Egeus Ariel Mulder,R,1
Social,1,Black Elk,Male,2020-10-01T00:00:00Z,87,2-5,2,5,R,Saffron Quince,Mork Bruno Egeus Ariel Mulder,R,1
Social,1,Flute,Female,2020-10-01T00:00:00Z,87,2-5,2,5,R,Saffron Quince,Mork Bruno Egeus Ariel Mulder,R,1
Social,1,Rooster,Male,2020-10-01T00:00:00Z,87,2-5,2,5,R,Saffron Quince,Mork Bruno Egeus Ariel Mulder,L,0
Social,1,Basil,Male,2020-10-01T00:00:00Z,87,2-5,2,5,R,Saffron Quince,Mork Bruno Egeus Ariel Mulder,R,1
Social,1,Robin,Female,2020-10-01T00:00:00Z,87,2-5,2,5,R,Saffron Quince,Mork Bruno Egeus Ariel Mulder,L,0
Social,1,Dill,Male,2020-10-01T00:00:00Z,87,2-5,2,5,R,Saffron Quince,Mork Bruno Egeus Ariel Mulder,R,1
Social,1,Hippolyta,Female,2020-10-01T00:00:00Z,87,2-5,2,5,R,Saffron Quince,Mork Bruno Egeus Ariel Mulder,R,1
Social,1,Juan,Male,2020-10-01T00:00:00Z,87,2-5,2,5,R,Saffron Quince,Mork Bruno Egeus Ariel Mulder,R,1
Social,1,Dill,Male,2020-10-08T00:00:00Z,88,5-6,5,6,L,Quince Saffron Zappa Pease Cash,Bruno Mulder Fox Ariel Egeus Mork,L,1
Social,1,Juan,Male,2020-10-08T00:00:00Z,88,5-6,5,6,L,Quince Saffron Zappa Pease Cash,Bruno Mulder Fox Ariel Egeus Mork,L,1
Social,1,Rooster,Male,2020-10-08T00:00:00Z,88,5-6,5,6,L,Quince Saffron Zappa Pease Cash,Bruno Mulder Fox Ariel Egeus Mork,R,0
Social,1,Robin,Female,2020-10-08T00:00:00Z,88,5-6,5,6,L,Quince Saffron Zappa Pease Cash,Bruno Mulder Fox Ariel Egeus Mork,L,1
Social,1,Flute,Female,2020-10-08T00:00:00Z,88,5-6,5,6,L,Quince Saffron Zappa Pease Cash,Bruno Mulder Fox Ariel Egeus Mork,R,0
Social,1,Chicklet,Male,2020-10-08T00:00:00Z,88,5-6,5,6,L,Quince Saffron Zappa Pease Cash,Bruno Mulder Fox Ariel Egeus Mork,L,1
Social,1,Basil,Male,2020-10-08T00:00:00Z,88,5-6,5,6,L,Quince Saffron Zappa Pease Cash,Bruno Mulder Fox Ariel Egeus Mork,L,1
Social,1,Juniper,Female,2020-10-08T00:00:00Z,88,5-6,5,6,L,Quince Saffron Zappa Pease Cash,Bruno Mulder Fox Ariel Egeus Mork,L,1
Social,1,Black Elk,Male,2020-10-08T00:00:00Z,88,5-6,5,6,L,Quince Saffron Zappa Pease Cash,Bruno Mulder Fox Ariel Egeus Mork,L,1
Social,1,Hippolyta,Female,2020-10-08T00:00:00Z,88,5-6,5,6,L,Quince Saffron Zappa Pease Cash,Bruno Mulder Fox Ariel Egeus Mork,L,1
Social,1,Rooster,Male,2020-10-09T00:00:00Z,89,1-2,1,2,R,Quince,Mork Mulder,R,1
Social,1,Dill,Male,2020-10-09T00:00:00Z,89,1-2,1,2,R,Quince,Mork Mulder,R,1
Social,1,Hippolyta,Female,2020-10-09T00:00:00Z,89,1-2,1,2,R,Quince,Mork Mulder,L,0
Social,1,Black Elk,Male,2020-10-09T00:00:00Z,89,1-2,1,2,R,Quince,Mork Mulder,L,0
Social,1,Juniper,Female,2020-10-09T00:00:00Z,89,1-2,1,2,R,Quince,Mork Mulder,L,0
Social,1,Robin,Female,2020-10-09T00:00:00Z,89,1-2,1,2,R,Quince,Mork Mulder,L,0
Social,1,Basil,Male,2020-10-09T00:00:00Z,89,1-2,1,2,R,Quince,Mork Mulder,L,0
Social,1,Chicklet,Male,2020-10-09T00:00:00Z,89,1-2,1,2,R,Quince,Mork Mulder,L,0
Social,1,Flute,Female,2020-10-09T00:00:00Z,89,1-2,1,2,R,Quince,Mork Mulder,R,1
Social,1,Juan,Male,2020-10-09T00:00:00Z,89,1-2,1,2,R,Quince,Mork Mulder,R,1
Social,1,Robin,Female,2020-10-12T00:00:00Z,90,0-2,0,2,L,0,Ariel Egeus,L,1
Social,1,Rooster,Male,2020-10-12T00:00:00Z,90,0-2,0,2,L,0,Ariel Egeus,L,1
Social,1,Juan,Male,2020-10-12T00:00:00Z,90,0-2,0,2,L,0,Ariel Egeus,R,0
Social,1,Juniper,Female,2020-10-12T00:00:00Z,90,0-2,0,2,L,0,Ariel Egeus,R,0
Social,1,Basil,Male,2020-10-12T00:00:00Z,90,0-2,0,2,L,0,Ariel Egeus,L,1
Social,1,Black Elk,Male,2020-10-12T00:00:00Z,90,0-2,0,2,L,0,Ariel Egeus,R,0
Social,1,Dill,Male,2020-10-12T00:00:00Z,90,0-2,0,2,L,0,Ariel Egeus,L,1
Social,1,Hippolyta,Female,2020-10-12T00:00:00Z,90,0-2,0,2,L,0,Ariel Egeus,L,1
Social,1,Chicklet,Male,2020-10-12T00:00:00Z,90,0-2,0,2,L,0,Ariel Egeus,R,0
Social,1,Flute,Female,2020-10-12T00:00:00Z,90,0-2,0,2,L,0,Ariel Egeus,R,0
Social,1,Chicklet,Male,2020-10-13T00:00:00Z,91,2-6,2,6,L,Quince Zappa,Mulder Mork Fox Bruno Egeus Ariel,R,0
Social,1,Rooster,Male,2020-10-13T00:00:00Z,91,2-6,2,6,L,Quince Zappa,Mulder Mork Fox Bruno Egeus Ariel,R,0
Social,1,Flute,Female,2020-10-13T00:00:00Z,91,2-6,2,6,L,Quince Zappa,Mulder Mork Fox Bruno Egeus Ariel,R,0
Social,1,Robin,Female,2020-10-13T00:00:00Z,91,2-6,2,6,L,Quince Zappa,Mulder Mork Fox Bruno Egeus Ariel,L,1
Social,1,Hippolyta,Female,2020-10-13T00:00:00Z,91,2-6,2,6,L,Quince Zappa,Mulder Mork Fox Bruno Egeus Ariel,R,0
Social,1,Basil,Male,2020-10-13T00:00:00Z,91,2-6,2,6,L,Quince Zappa,Mulder Mork Fox Bruno Egeus Ariel,R,0
Social,1,Black Elk,Male,2020-10-13T00:00:00Z,91,2-6,2,6,L,Quince Zappa,Mulder Mork Fox Bruno Egeus Ariel,R,0
Social,1,Juniper,Female,2020-10-13T00:00:00Z,91,2-6,2,6,L,Quince Zappa,Mulder Mork Fox Bruno Egeus Ariel,L,1
Social,1,Dill,Male,2020-10-13T00:00:00Z,91,2-6,2,6,L,Quince Zappa,Mulder Mork Fox Bruno Egeus Ariel,L,1
Social,1,Juan,Male,2020-10-13T00:00:00Z,91,2-6,2,6,L,Quince Zappa,Mulder Mork Fox Bruno Egeus Ariel,R,0
Social,1,Rooster,Male,2020-10-15T00:00:00Z,92,0-4,0,4,R,0,Mork Mulder Fox Bruno,L,0
Social,1,Basil,Male,2020-10-15T00:00:00Z,92,0-4,0,4,R,0,Mork Mulder Fox Bruno,L,0
Social,1,Robin,Female,2020-10-15T00:00:00Z,92,0-4,0,4,R,0,Mork Mulder Fox Bruno,L,0
Social,1,Dill,Male,2020-10-15T00:00:00Z,92,0-4,0,4,R,0,Mork Mulder Fox Bruno,L,0
Social,1,Black Elk,Male,2020-10-15T00:00:00Z,92,0-4,0,4,R,0,Mork Mulder Fox Bruno,L,0
Social,1,Juan,Male,2020-10-15T00:00:00Z,92,0-4,0,4,R,0,Mork Mulder Fox Bruno,R,1
Social,1,Juniper,Female,2020-10-15T00:00:00Z,92,0-4,0,4,R,0,Mork Mulder Fox Bruno,L,0
Social,1,Flute,Female,2020-10-15T00:00:00Z,92,0-4,0,4,R,0,Mork Mulder Fox Bruno,R,1
Social,1,Hippolyta,Female,2020-10-15T00:00:00Z,92,0-4,0,4,R,0,Mork Mulder Fox Bruno,R,1
Social,1,Chicklet,Male,2020-10-15T00:00:00Z,92,0-4,0,4,R,0,Mork Mulder Fox Bruno,L,0
Social,1,Flute,Female,2020-10-16T00:00:00Z,93,2-3,2,3,R,Saffron Pease,Fox Mulder Ariel,R,1
Social,1,Juniper,Female,2020-10-16T00:00:00Z,93,2-3,2,3,R,Saffron Pease,Fox Mulder Ariel,L,0
Social,1,Basil,Male,2020-10-16T00:00:00Z,93,2-3,2,3,R,Saffron Pease,Fox Mulder Ariel,R,1
Social,1,Robin,Female,2020-10-16T00:00:00Z,93,2-3,2,3,R,Saffron Pease,Fox Mulder Ariel,L,0
Social,1,Hippolyta,Female,2020-10-16T00:00:00Z,93,2-3,2,3,R,Saffron Pease,Fox Mulder Ariel,R,1
Social,1,Dill,Male,2020-10-16T00:00:00Z,93,2-3,2,3,R,Saffron Pease,Fox Mulder Ariel,L,0
Social,1,Rooster,Male,2020-10-16T00:00:00Z,93,2-3,2,3,R,Saffron Pease,Fox Mulder Ariel,L,0
Social,1,Juan,Male,2020-10-16T00:00:00Z,93,2-3,2,3,R,Saffron Pease,Fox Mulder Ariel,R,1
Social,1,Black Elk,Male,2020-10-16T00:00:00Z,93,2-3,2,3,R,Saffron Pease,Fox Mulder Ariel,L,0
Social,1,Chicklet,Male,2020-10-16T00:00:00Z,93,2-3,2,3,R,Saffron Pease,Fox Mulder Ariel,L,0
Social,1,Hippolyta,Female,2020-10-19T00:00:00Z,94,4-6,4,6,L,Saffron Cash Quince Zappa,Bruno Fox Ariel Mulder Egeus Mork,R,0
Social,1,Robin,Female,2020-10-19T00:00:00Z,94,4-6,4,6,L,Saffron Cash Quince Zappa,Bruno Fox Ariel Mulder Egeus Mork,L,1
Social,1,Dill,Male,2020-10-19T00:00:00Z,94,4-6,4,6,L,Saffron Cash Quince Zappa,Bruno Fox Ariel Mulder Egeus Mork,R,0
Social,1,Juniper,Female,2020-10-19T00:00:00Z,94,4-6,4,6,L,Saffron Cash Quince Zappa,Bruno Fox Ariel Mulder Egeus Mork,R,0
Social,1,Juan,Male,2020-10-19T00:00:00Z,94,4-6,4,6,L,Saffron Cash Quince Zappa,Bruno Fox Ariel Mulder Egeus Mork,R,0
Social,1,Rooster,Male,2020-10-19T00:00:00Z,94,4-6,4,6,L,Saffron Cash Quince Zappa,Bruno Fox Ariel Mulder Egeus Mork,R,0
Social,1,Basil,Male,2020-10-19T00:00:00Z,94,4-6,4,6,L,Saffron Cash Quince Zappa,Bruno Fox Ariel Mulder Egeus Mork,R,0
Social,1,Flute,Female,2020-10-19T00:00:00Z,94,4-6,4,6,L,Saffron Cash Quince Zappa,Bruno Fox Ariel Mulder Egeus Mork,L,1
Social,1,Black Elk,Male,2020-10-19T00:00:00Z,94,4-6,4,6,L,Saffron Cash Quince Zappa,Bruno Fox Ariel Mulder Egeus Mork,R,0
Social,1,Chicklet,Male,2020-10-19T00:00:00Z,94,4-6,4,6,L,Saffron Cash Quince Zappa,Bruno Fox Ariel Mulder Egeus Mork,R,0
Social,1,Basil,Male,2021-01-28T00:00:00Z,95,0-5,0,5,R,0,Egeus Pease Ariel Mulder Fox,R,1
Social,1,Rooster,Male,2021-01-28T00:00:00Z,95,0-5,0,5,R,0,Egeus Pease Ariel Mulder Fox,L,0
Social,1,Juan,Male,2021-01-28T00:00:00Z,95,0-5,0,5,R,0,Egeus Pease Ariel Mulder Fox,L,0
Social,1,Hippolyta,Female,2021-01-28T00:00:00Z,95,0-5,0,5,R,0,Egeus Pease Ariel Mulder Fox,R,1
Social,1,Juniper,Female,2021-01-28T00:00:00Z,95,0-5,0,5,R,0,Egeus Pease Ariel Mulder Fox,R,1
Social,1,Black Elk,Male,2021-01-28T00:00:00Z,95,0-5,0,5,R,0,Egeus Pease Ariel Mulder Fox,R,1
Social,1,Chicklet,Male,2021-01-28T00:00:00Z,95,0-5,0,5,R,0,Egeus Pease Ariel Mulder Fox,R,1
Social,1,Flute,Female,2021-01-28T00:00:00Z,95,0-5,0,5,R,0,Egeus Pease Ariel Mulder Fox,L,0
Social,1,Dill,Male,2021-01-28T00:00:00Z,95,0-5,0,5,R,0,Egeus Pease Ariel Mulder Fox,R,1
Social,1,Robin,Female,2021-01-28T00:00:00Z,95,0-5,0,5,R,0,Egeus Pease Ariel Mulder Fox,R,1
Social,1,Chicklet,Male,2021-01-29T00:00:00Z,96,3-5,3,5,R,Zappa Quince Cash,Mulder Fox Ariel Pease Egeus,R,1
Social,1,Rooster,Male,2021-01-29T00:00:00Z,96,3-5,3,5,R,Zappa Quince Cash,Mulder Fox Ariel Pease Egeus,R,1
Social,1,Robin,Female,2021-01-29T00:00:00Z,96,3-5,3,5,R,Zappa Quince Cash,Mulder Fox Ariel Pease Egeus,L,0
Social,1,Flute,Female,2021-01-29T00:00:00Z,96,3-5,3,5,R,Zappa Quince Cash,Mulder Fox Ariel Pease Egeus,R,1
Social,1,Black Elk,Male,2021-01-29T00:00:00Z,96,3-5,3,5,R,Zappa Quince Cash,Mulder Fox Ariel Pease Egeus,R,1
Social,1,Dill,Male,2021-01-29T00:00:00Z,96,3-5,3,5,R,Zappa Quince Cash,Mulder Fox Ariel Pease Egeus,L,0
Social,1,Juan,Male,2021-01-29T00:00:00Z,96,3-5,3,5,R,Zappa Quince Cash,Mulder Fox Ariel Pease Egeus,R,1
Social,1,Juniper,Female,2021-01-29T00:00:00Z,96,3-5,3,5,R,Zappa Quince Cash,Mulder Fox Ariel Pease Egeus,R,1
Social,1,Hippolyta,Female,2021-01-29T00:00:00Z,96,3-5,3,5,R,Zappa Quince Cash,Mulder Fox Ariel Pease Egeus,R,1
Social,1,Basil,Male,2021-01-29T00:00:00Z,96,3-5,3,5,R,Zappa Quince Cash,Mulder Fox Ariel Pease Egeus,R,1
Social,1,Juniper,Female,2021-02-01T00:00:00Z,97,4-5,4,5,L,Pease Cash Zappa Saffron,Egeus Ariel Fox Sapphire Mork,R,0
Social,1,Juan,Male,2021-02-01T00:00:00Z,97,4-5,4,5,L,Pease Cash Zappa Saffron,Egeus Ariel Fox Sapphire Mork,R,0
Social,1,Black Elk,Male,2021-02-01T00:00:00Z,97,4-5,4,5,L,Pease Cash Zappa Saffron,Egeus Ariel Fox Sapphire Mork,R,0
Social,1,Dill,Male,2021-02-01T00:00:00Z,97,4-5,4,5,L,Pease Cash Zappa Saffron,Egeus Ariel Fox Sapphire Mork,L,1
Social,1,Flute,Female,2021-02-01T00:00:00Z,97,4-5,4,5,L,Pease Cash Zappa Saffron,Egeus Ariel Fox Sapphire Mork,R,0
Social,1,Robin,Female,2021-02-01T00:00:00Z,97,4-5,4,5,L,Pease Cash Zappa Saffron,Egeus Ariel Fox Sapphire Mork,L,1
Social,1,Chicklet,Male,2021-02-01T00:00:00Z,97,4-5,4,5,L,Pease Cash Zappa Saffron,Egeus Ariel Fox Sapphire Mork,R,0
Social,1,Hippolyta,Female,2021-02-01T00:00:00Z,97,4-5,4,5,L,Pease Cash Zappa Saffron,Egeus Ariel Fox Sapphire Mork,L,1
Social,1,Basil,Male,2021-02-01T00:00:00Z,97,4-5,4,5,L,Pease Cash Zappa Saffron,Egeus Ariel Fox Sapphire Mork,R,0
Social,1,Rooster,Male,2021-02-01T00:00:00Z,97,4-5,4,5,L,Pease Cash Zappa Saffron,Egeus Ariel Fox Sapphire Mork,R,0
Social,1,Basil,Male,2021-02-02T00:00:00Z,98,0-3,0,3,L,0,Fox Mork Mulder,R,0
Social,1,Rooster,Male,2021-02-02T00:00:00Z,98,0-3,0,3,L,0,Fox Mork Mulder,L,1
Social,1,Black Elk,Male,2021-02-02T00:00:00Z,98,0-3,0,3,L,0,Fox Mork Mulder,R,0
Social,1,Robin,Female,2021-02-02T00:00:00Z,98,0-3,0,3,L,0,Fox Mork Mulder,L,1
Social,1,Juniper,Female,2021-02-02T00:00:00Z,98,0-3,0,3,L,0,Fox Mork Mulder,R,0
Social,1,Hippolyta,Female,2021-02-02T00:00:00Z,98,0-3,0,3,L,0,Fox Mork Mulder,R,0
Social,1,Flute,Female,2021-02-02T00:00:00Z,98,0-3,0,3,L,0,Fox Mork Mulder,R,0
Social,1,Juan,Male,2021-02-02T00:00:00Z,98,0-3,0,3,L,0,Fox Mork Mulder,R,0
Social,1,Dill,Male,2021-02-02T00:00:00Z,98,0-3,0,3,L,0,Fox Mork Mulder,R,0
Social,1,Chicklet,Male,2021-02-02T00:00:00Z,98,0-3,0,3,L,0,Fox Mork Mulder,R,0
Social,1,Juniper,Female,2021-02-03T00:00:00Z,99,0-1,0,1,R,0,Mulder,R,1
Social,1,Juan,Male,2021-02-03T00:00:00Z,99,0-1,0,1,R,0,Mulder,R,1
Social,1,Hippolyta,Female,2021-02-03T00:00:00Z,99,0-1,0,1,R,0,Mulder,R,1
Social,1,Black Elk,Male,2021-02-03T00:00:00Z,99,0-1,0,1,R,0,Mulder,R,1
Social,1,Basil,Male,2021-02-03T00:00:00Z,99,0-1,0,1,R,0,Mulder,L,0
Social,1,Chicklet,Male,2021-02-03T00:00:00Z,99,0-1,0,1,R,0,Mulder,R,1
Social,1,Flute,Female,2021-02-03T00:00:00Z,99,0-1,0,1,R,0,Mulder,R,1
Social,1,Rooster,Male,2021-02-03T00:00:00Z,99,0-1,0,1,R,0,Mulder,R,1
Social,1,Dill,Male,2021-02-03T00:00:00Z,99,0-1,0,1,R,0,Mulder,R,1
Social,1,Robin,Female,2021-02-03T00:00:00Z,99,0-1,0,1,R,0,Mulder,L,0
Social,1,Robin,Female,2021-02-04T00:00:00Z,100,1-6,1,6,L,Cash,Sapphire Ariel Egeus Mulder Fox Mork,L,1
Social,1,Black Elk,Male,2021-02-04T00:00:00Z,100,1-6,1,6,L,Cash,Sapphire Ariel Egeus Mulder Fox Mork,L,1
Social,1,Flute,Female,2021-02-04T00:00:00Z,100,1-6,1,6,L,Cash,Sapphire Ariel Egeus Mulder Fox Mork,R,0
Social,1,Chicklet,Male,2021-02-04T00:00:00Z,100,1-6,1,6,L,Cash,Sapphire Ariel Egeus Mulder Fox Mork,L,1
Social,1,Juan,Male,2021-02-04T00:00:00Z,100,1-6,1,6,L,Cash,Sapphire Ariel Egeus Mulder Fox Mork,L,1
Social,1,Hippolyta,Female,2021-02-04T00:00:00Z,100,1-6,1,6,L,Cash,Sapphire Ariel Egeus Mulder Fox Mork,R,0
Social,1,Dill,Male,2021-02-04T00:00:00Z,100,1-6,1,6,L,Cash,Sapphire Ariel Egeus Mulder Fox Mork,L,1
Social,1,Basil,Male,2021-02-04T00:00:00Z,100,1-6,1,6,L,Cash,Sapphire Ariel Egeus Mulder Fox Mork,L,1
Social,1,Juniper,Female,2021-02-04T00:00:00Z,100,1-6,1,6,L,Cash,Sapphire Ariel Egeus Mulder Fox Mork,L,1
Social,1,Rooster,Male,2021-02-04T00:00:00Z,100,1-6,1,6,L,Cash,Sapphire Ariel Egeus Mulder Fox Mork,L,1
Social,1,Basil,Male,2021-02-05T00:00:00Z,101,3-4,3,4,L,Zappa Cash Pease,Mulder Ariel Mork Egeus,R,0
Social,1,Juan,Male,2021-02-05T00:00:00Z,101,3-4,3,4,L,Zappa Cash Pease,Mulder Ariel Mork Egeus,L,1
Social,1,Robin,Female,2021-02-05T00:00:00Z,101,3-4,3,4,L,Zappa Cash Pease,Mulder Ariel Mork Egeus,L,1
Social,1,Rooster,Male,2021-02-05T00:00:00Z,101,3-4,3,4,L,Zappa Cash Pease,Mulder Ariel Mork Egeus,R,0
Social,1,Hippolyta,Female,2021-02-05T00:00:00Z,101,3-4,3,4,L,Zappa Cash Pease,Mulder Ariel Mork Egeus,R,0
Social,1,Chicklet,Male,2021-02-05T00:00:00Z,101,3-4,3,4,L,Zappa Cash Pease,Mulder Ariel Mork Egeus,R,0
Social,1,Black Elk,Male,2021-02-05T00:00:00Z,101,3-4,3,4,L,Zappa Cash Pease,Mulder Ariel Mork Egeus,R,0
Social,1,Flute,Female,2021-02-05T00:00:00Z,101,3-4,3,4,L,Zappa Cash Pease,Mulder Ariel Mork Egeus,R,0
Social,1,Dill,Male,2021-02-05T00:00:00Z,101,3-4,3,4,L,Zappa Cash Pease,Mulder Ariel Mork Egeus,R,0
Social,1,Juniper,Female,2021-02-05T00:00:00Z,101,3-4,3,4,L,Zappa Cash Pease,Mulder Ariel Mork Egeus,R,0
Social,1,Chicklet,Male,2021-02-08T00:00:00Z,102,3-6,3,6,R,Zappa Saffron Cash,Ariel Fox Egeus Mork Sapphire Mulder,R,1
Social,1,Basil,Male,2021-02-08T00:00:00Z,102,3-6,3,6,R,Zappa Saffron Cash,Ariel Fox Egeus Mork Sapphire Mulder,R,1
Social,1,Flute,Female,2021-02-08T00:00:00Z,102,3-6,3,6,R,Zappa Saffron Cash,Ariel Fox Egeus Mork Sapphire Mulder,R,1
Social,1,Juan,Male,2021-02-08T00:00:00Z,102,3-6,3,6,R,Zappa Saffron Cash,Ariel Fox Egeus Mork Sapphire Mulder,R,1
Social,1,Black Elk,Male,2021-02-08T00:00:00Z,102,3-6,3,6,R,Zappa Saffron Cash,Ariel Fox Egeus Mork Sapphire Mulder,R,1
Social,1,Rooster,Male,2021-02-08T00:00:00Z,102,3-6,3,6,R,Zappa Saffron Cash,Ariel Fox Egeus Mork Sapphire Mulder,R,1
Social,1,Robin,Female,2021-02-08T00:00:00Z,102,3-6,3,6,R,Zappa Saffron Cash,Ariel Fox Egeus Mork Sapphire Mulder,L,0
Social,1,Hippolyta,Female,2021-02-08T00:00:00Z,102,3-6,3,6,R,Zappa Saffron Cash,Ariel Fox Egeus Mork Sapphire Mulder,R,1
Social,1,Juniper,Female,2021-02-08T00:00:00Z,102,3-6,3,6,R,Zappa Saffron Cash,Ariel Fox Egeus Mork Sapphire Mulder,R,1
Social,1,Dill,Male,2021-02-08T00:00:00Z,102,3-6,3,6,R,Zappa Saffron Cash,Ariel Fox Egeus Mork Sapphire Mulder,R,1
Social,1,Dill,Male,2021-02-09T00:00:00Z,103,1-4,1,4,L,Pease,Egeus Fox Ariel Mulder,R,0
Social,1,Juniper,Female,2021-02-09T00:00:00Z,103,1-4,1,4,L,Pease,Egeus Fox Ariel Mulder,R,0
Social,1,Basil,Male,2021-02-09T00:00:00Z,103,1-4,1,4,L,Pease,Egeus Fox Ariel Mulder,R,0
Social,1,Black Elk,Male,2021-02-09T00:00:00Z,103,1-4,1,4,L,Pease,Egeus Fox Ariel Mulder,R,0
Social,1,Rooster,Male,2021-02-09T00:00:00Z,103,1-4,1,4,L,Pease,Egeus Fox Ariel Mulder,L,1
Social,1,Juan,Male,2021-02-09T00:00:00Z,103,1-4,1,4,L,Pease,Egeus Fox Ariel Mulder,R,0
Social,1,Hippolyta,Female,2021-02-09T00:00:00Z,103,1-4,1,4,L,Pease,Egeus Fox Ariel Mulder,L,1
Social,1,Flute,Female,2021-02-09T00:00:00Z,103,1-4,1,4,L,Pease,Egeus Fox Ariel Mulder,R,0
Social,1,Chicklet,Male,2021-02-09T00:00:00Z,103,1-4,1,4,L,Pease,Egeus Fox Ariel Mulder,R,0
Social,1,Robin,Female,2021-02-09T00:00:00Z,103,1-4,1,4,L,Pease,Egeus Fox Ariel Mulder,L,1
Social,1,Black Elk,Male,2021-02-10T00:00:00Z,104,1-5,1,5,R,Quince,Ariel Mork Egeus Sapphire Mulder,R,1
Social,1,Juan,Male,2021-02-10T00:00:00Z,104,1-5,1,5,R,Quince,Ariel Mork Egeus Sapphire Mulder,L,0
Social,1,Dill,Male,2021-02-10T00:00:00Z,104,1-5,1,5,R,Quince,Ariel Mork Egeus Sapphire Mulder,L,0
Social,1,Hippolyta,Female,2021-02-10T00:00:00Z,104,1-5,1,5,R,Quince,Ariel Mork Egeus Sapphire Mulder,R,1
Social,1,Flute,Female,2021-02-10T00:00:00Z,104,1-5,1,5,R,Quince,Ariel Mork Egeus Sapphire Mulder,R,1
Social,1,Basil,Male,2021-02-10T00:00:00Z,104,1-5,1,5,R,Quince,Ariel Mork Egeus Sapphire Mulder,R,1
Social,1,Rooster,Male,2021-02-10T00:00:00Z,104,1-5,1,5,R,Quince,Ariel Mork Egeus Sapphire Mulder,L,0
Social,1,Robin,Female,2021-02-10T00:00:00Z,104,1-5,1,5,R,Quince,Ariel Mork Egeus Sapphire Mulder,L,0
Social,1,Chicklet,Male,2021-02-10T00:00:00Z,104,1-5,1,5,R,Quince,Ariel Mork Egeus Sapphire Mulder,R,1
Social,1,Juniper,Female,2021-02-10T00:00:00Z,104,1-5,1,5,R,Quince,Ariel Mork Egeus Sapphire Mulder,R,1
Social,1,Juniper,Female,2021-02-11T00:00:00Z,105,2-4,2,4,L,Zappa Cash,Ariel Fox Sapphire Mork,L,1
Social,1,Rooster,Male,2021-02-11T00:00:00Z,105,2-4,2,4,L,Zappa Cash,Ariel Fox Sapphire Mork,L,1
Social,1,Black Elk,Male,2021-02-11T00:00:00Z,105,2-4,2,4,L,Zappa Cash,Ariel Fox Sapphire Mork,L,1
Social,1,Juan,Male,2021-02-11T00:00:00Z,105,2-4,2,4,L,Zappa Cash,Ariel Fox Sapphire Mork,R,0
Social,1,Hippolyta,Female,2021-02-11T00:00:00Z,105,2-4,2,4,L,Zappa Cash,Ariel Fox Sapphire Mork,R,0
Social,1,Flute,Female,2021-02-11T00:00:00Z,105,2-4,2,4,L,Zappa Cash,Ariel Fox Sapphire Mork,L,1
Social,1,Dill,Male,2021-02-11T00:00:00Z,105,2-4,2,4,L,Zappa Cash,Ariel Fox Sapphire Mork,L,1
Social,1,Basil,Male,2021-02-11T00:00:00Z,105,2-4,2,4,L,Zappa Cash,Ariel Fox Sapphire Mork,L,1
Social,1,Robin,Female,2021-02-11T00:00:00Z,105,2-4,2,4,L,Zappa Cash,Ariel Fox Sapphire Mork,L,1
Social,1,Chicklet,Male,2021-02-11T00:00:00Z,105,2-4,2,4,L,Zappa Cash,Ariel Fox Sapphire Mork,L,1
Social,2,Dumbledore,Male,2021-10-26T00:00:00Z,1,1-3,1,3,R,Zappa,"Cash, Egeus, Sapphire",R,1
Social,2,Uno,Female,2021-10-26T00:00:00Z,1,1-3,1,3,R,Zappa,"Cash, Egeus, Sapphire",L,0
Social,2,Fozzie,Male,2021-10-26T00:00:00Z,1,1-3,1,3,R,Zappa,"Cash, Egeus, Sapphire",R,1
Social,2,Mote,Male,2021-10-26T00:00:00Z,1,1-3,1,3,R,Zappa,"Cash, Egeus, Sapphire",R,1
Social,2,Mork,Male,2021-10-26T00:00:00Z,1,1-3,1,3,R,Zappa,"Cash, Egeus, Sapphire",L,0
Social,2,Prudence,Male,2021-10-26T00:00:00Z,1,1-3,1,3,R,Zappa,"Cash, Egeus, Sapphire",L,0
Social,2,Mulder,Male,2021-10-26T00:00:00Z,1,1-3,1,3,R,Zappa,"Cash, Egeus, Sapphire",L,0
